town,id,firm,retailer,fascia,store_name,add_one,add_two,locality,postcode,long_wgs,lat_wgs,bng_e,bng_n,pqi,open_date,close_date,size_band,size_sqft,size_sqm,rev,emp
London,1010013459,Marks and Spencer,Marks and Spencer,Marks and Spencer Travel SF,M&S Fenchurch St Rail SF,Fenchurch Street Place,,Aldgate,EC3M 4AJ,-0.078635326,51.51158626,533428.31,180934.04,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010013460,Marks and Spencer,Marks and Spencer,Marks and Spencer Travel SF,M&S Sutton Rail SF,Brighton Road,,Sutton,SM2 5AD,-0.190830254,51.35962022,526060.53,163836.53,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010010790,Iceland,Iceland,Iceland,Iceland Stepney,Watney Street Market,,Shadwell,E1 2PP,-0.056344987,51.51405758,534967.7,181249.7,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010791,Iceland,Iceland,Iceland,Iceland Bethnal Green,444-446 Bethnal Green Road,,Bethnal Green,E2 0EA,-0.058816115,51.52690549,534758.34,182673.87,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010792,Iceland,Iceland,Iceland,Iceland Bow,571-574 Roman Road,,Bow,E3 5ES,-0.029217896,51.53302293,536793.09,183409.03,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010793,Iceland,Iceland,Iceland,Iceland East Ham,128-130 High Street North,,East Ham,E6 2HT,0.052262611,51.53693629,542431.96,183999.58,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010794,Iceland,Iceland,Iceland,Iceland Hackney (New),337 Mare Street,,Hackney,E8 1HY,-0.055519275,51.54694946,534927.78,184908.89,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010795,Iceland,Iceland,Iceland,Iceland Dalston,Unit 12 Dalston Cross Shopping Centre,,Kingsland,E8 2LX,-0.074052193,51.54771425,533640.57,184959.94,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010796,Iceland,Iceland,Iceland,Iceland Hackney,150 Mare Street,,South Hackney,E8 3SG,-0.055851636,51.53959573,534926.47,184090.52,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010797,Iceland,Iceland,Iceland,Iceland 359 Barking Road Plaistow,359 Barking Road,,Plaistow,E13 8EE,0.022209358,51.52250206,540392.17,182336.43,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010798,Iceland,Iceland,Iceland,Iceland 480-482 Barking Road Plaistow,480-482 Barking Road,,Plaistow,E13 8QB,0.02607068,51.52372417,540656.27,182479.74,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010799,Iceland,Iceland,Iceland,Iceland Upton Park,358-362 Green Street,,Upton Park,E13 9AP,0.034590713,51.53632733,541208.32,183897.63,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010800,Iceland,Iceland,Iceland,Iceland Poplar,10 Vesey Path,,Poplar,E14 6BT,-0.014158368,51.51174694,537901.76,181071.34,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010801,Iceland,Iceland,Iceland,Iceland Canning Town,146-148 Barking Road,,Canning Town,E16 1EN,0.012951992,51.51770931,539764.64,181785.76,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010802,Iceland,Iceland,Iceland,Iceland Caledonian Road,259a Caledonian Road,,Barnsbury,N1 1EE,-0.117143764,51.53952681,530676.31,183971.68,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010803,Iceland,Iceland,Iceland,Iceland Hoxton,209-223 Hoxton Street,,Hoxton,N1 5LG,-0.080423263,51.53307818,533241.55,183320.75,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010804,Iceland,Iceland,Iceland,Iceland Chapel Market,62-64 Chapel Market,,Pentonville,N1 9ER,-0.108635765,51.53330328,531284.2,183294.82,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010805,Iceland,Iceland,Iceland,Iceland Haringey,17-19 Grand Parade,Green Lanes,Harringay,N4 1LA,-0.099234693,51.5811279,531798,188630,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010806,Iceland,Iceland,Iceland,Iceland Holloway,442-446 Holloway Road,,Holloway,N7 6QA,-0.118543899,51.55771535,530527.19,185991.82,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010807,Iceland,Iceland,Iceland,Iceland Stoke Newington,142-146 High Street,,Stoke Newington,N16 7JL,-0.073506354,51.56095883,533639.62,186433.78,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010808,Iceland,Iceland,Iceland,Iceland Tottenham,524-528 High Road,,Bruce Grove,N17 6SX,-0.069062911,51.59429734,533849.7,190149.27,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010809,Iceland,Iceland,Iceland,Iceland Archway,46 Junction Road,,Upper Holloway,N19 5RD,-0.135761316,51.5639599,529316,186655.68,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010810,Iceland,Iceland,Iceland,Iceland Wood Green,Mayes Road,,Wood Green,N22 6TN,-0.111109663,51.59401508,530938.24,190041.79,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010811,Iceland,Iceland,Iceland,Iceland Swiss Cottage,177 Finchley Road,,Swiss Cottage,NW3 6LB,-0.178763203,51.54561476,526386.36,184540.51,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010812,Iceland,Iceland,Iceland,Iceland Kentish Town,301-305 Kentish Town Road,,Kentish Town,NW5 2TJ,-0.141166752,51.54954813,528982.0846,185043.4905,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010813,Iceland,Iceland,Iceland,Iceland Kilburn,100-104 Kilburn High Road,,Kilburn,NW6 4HS,-0.194113098,51.53902671,525340.12,183781.5,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010814,Iceland,Iceland,Iceland,Iceland Elephant & Castle,Unit 300-304 Elephant & Castle Shopping Centre,,Elephant and Castle,SE1 6TB,-0.099238792,51.49447901,532048.07,178994.33,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010815,Iceland,Iceland,Iceland,Iceland Lower Marsh,112-113 Lower Marsh,,Waterloo,SE1 7AE,-0.112953666,51.50100069,531077.36,179694.93,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010816,Iceland,Iceland,Iceland,Iceland Camberwell,120-132 Camberwell Road,,Camberwell,SE5 0EE,-0.094746085,51.48039833,532400.68,177436.63,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010817,Iceland,Iceland,Iceland,Iceland Catford,13 Winslade Way,Catford Centre,Catford,SE6 4JU,-0.021160164,51.44606628,537613.33,173754.4,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010818,Iceland,Iceland,Iceland,Iceland Deptford,112-114 High Street,,New Cross,SE8 4NS,-0.025705057,51.47814708,537201.34,177313.3,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010819,Iceland,Iceland,Iceland,Iceland Lee Green,The Lee Gate Shopping Centre,,Lee,SE12 8SS,0.012312732,51.4553819,539910.81,174853.67,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010820,Iceland,Iceland,Iceland,Iceland Lewisham,164 High Street,,Lewisham,SE13 6JL,-0.011580733,51.4606636,538234.91,175395.66,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010821,Iceland,Iceland,Iceland,Iceland New Cross,277-281 New Cross Road,,New Cross,SE14 6AS,-0.03877942,51.47552904,536301.27,176997.77,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010822,Iceland,Iceland,Iceland,Iceland Peckham,74 Rye Lane,24 Station Way,Peckham,SE15 5DQ,-0.069148981,51.47034777,534207.51,176365.55,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010823,Iceland,Iceland,Iceland,Iceland Bermondsey,222-226 Southwark Park Road,,Bermondsey,SE16 3RW,-0.063644119,51.49196495,534526.25,178779.52,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010824,Iceland,Iceland,Iceland,Iceland Walworth Road,332-334 Walworth Road,,Walworth,SE17 2NA,-0.094689194,51.48578892,532389.03,178036.18,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010825,Iceland,Iceland,Iceland,Iceland Crystal Palace,19-21 Westlow Hill,,Gipsy Hill,SE19 1TQ,-0.08204331,51.41995552,533458.71,170738.31,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010827,Iceland,Iceland,Iceland,Iceland West Norwood,348-352 Norwood Road,,West Norwood,SE27 9AA,-0.10420984,51.43450769,531875.65,172316.43,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010828,Iceland,Iceland,Iceland,Iceland Clapham,4 The Pavement,,Clapham,SW4 0HY,-0.138605767,51.46203523,529407.14,175316.26,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010829,Iceland,Iceland,Iceland,Iceland Fulham,290-302 North End Road,,Fulham Broadway,SW6 1NQ,-0.201241333,51.48314308,524998.53,177554.81,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010830,Iceland,Iceland,Iceland,Iceland Brixton,441-443 Brixton Road,,Brixton,SW9 8HE,-0.114781619,51.46241757,531060.97,175401.11,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010831,Iceland,Iceland,Iceland,Iceland Stockwell,314-318 Clapham Road,,Stockwell,SW9 9AE,-0.125041396,51.47059396,530325.01,176292.05,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010832,Iceland,Iceland,Iceland,Iceland Streatham,194 Streatham High Road,,Streatham,SW16 1BB,-0.129724001,51.431776,530110.02,171967.08,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010833,Iceland,Iceland,Iceland,Iceland Tooting High Street,25-27 Tooting High Street,,Tooting,SW17 0SN,-0.166504748,51.42896898,527561.19,171590.31,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010834,Iceland,Iceland,Iceland,Iceland Old Oak Common Lane East Acton,90-92 Old Oak Common Lane,,East Acton,W3 7DA,-0.248946331,51.51475108,521602.15,180989.48,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010835,Iceland,Iceland,Iceland,Iceland Hammersmith,111-117 King Street,,Hammersmith,W6 9JG,-0.230125011,51.49228025,522968.49,178522.03,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010836,Iceland,Iceland,Iceland,Iceland Kensal Green,512-516 Harrow Road,,Maida Hill,W9 3QA,-0.202813198,51.52504939,524774.9673,182212.2966,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010873,Iceland,Iceland,Iceland,Iceland Hayes,2-4 Station Approach,,Hayes : Bromley,BR2 7EH,0.009809388,51.37753671,539974.32,166192.52,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010877,Iceland,Iceland,Iceland,Iceland Croydon,29-30 Surrey Street,,Croydon,CR0 1RG,-0.102203276,51.37324328,532191.52,165507.36,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010878,Iceland,Iceland,Iceland,Iceland Mitcham,12-16 Upper Green West,,Mitcham,CR4 3AH,-0.165152487,51.40564626,527720.13,168999.12,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010879,Iceland,Iceland,Iceland,Iceland Thornton Heath,52 Brigstock Road,,Thornton Heath,CR7 8RX,-0.100848201,51.39856418,532212.89,168325.51,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010880,Iceland,Iceland,Iceland,Iceland Crayford,144 Crayford Road,,Crayford,DA1 4ES,0.178840445,51.45104866,551494.19,174702.87,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010881,Iceland,Iceland,Iceland,Iceland Bexleyheath,114-116 The Broadway,,Bexleyheath,DA6 7DQ,0.144696524,51.45681092,549103.17,175273.6,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010882,Iceland,Iceland,Iceland,Iceland Sidcup,96-98 High Street,,Sidcup,DA14 6DS,0.101484806,51.42622859,546198.83,171785.85,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,3284972.376,25
London,1010010883,Iceland,Iceland,Iceland,Iceland Welling,49-53 Bellgrove Road,,Welling,DA16 3PB,0.104296361,51.46283256,546277.34,175861.78,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010884,Iceland,Iceland,Iceland,Iceland Chingford,1b Old Church Road,,Chingford Mount,E4 6SJ,-0.017147116,51.61715586,537376.54,192787.48,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010885,Iceland,Iceland,Iceland,Iceland Leyton,612 Lea Bridge Road,,Walthamstow,E10 7DN,-0.0129016,51.5749192,537798.13,188098.61,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010886,Iceland,Iceland,Iceland,Iceland Leytonstone,787 High Road,,Leytonstone,E11 4QS,0.010155509,51.56726107,539419.2,187290.68,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010887,Iceland,Iceland,Iceland,Iceland Walthamstow,102-106 High Street,,Walthamstow,E17 7JY,-0.028640751,51.58253662,536684.7,188916.17,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010888,Iceland,Iceland,Iceland,Iceland Barnet,126 High Street,,High Barnet,EN5 5XQ,-0.201390424,51.65482427,524518.61,196646.45,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010889,Iceland,Iceland,Iceland,Iceland Harrow,368 Station Road,,Harrow,HA1 2DE,-0.333670475,51.57953321,515559.43,188056.45,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010890,Iceland,Iceland,Iceland,Iceland South Harrow,274-278 Northolt Road,,South Harrow,HA2 8EB,-0.355299848,51.56366316,514100.48,186257.65,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010891,Iceland,Iceland,Iceland,Iceland Wealdstone,83-88 High Street,,Wealdstone,HA3 5DL,-0.33589462,51.59651568,515362.34,189941.52,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010892,Iceland,Iceland,Iceland,Iceland Harrow Weald,352 High Road,,Harrow Weald,HA3 6HF,-0.339865517,51.60544834,515064.75,190928.65,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010893,Iceland,Iceland,Iceland,Iceland Ruislip,142 High Street,,Ruislip,HA4 8LJ,-0.423586886,51.57319179,509344.54,187213.09,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010894,Iceland,Iceland,Iceland,Iceland Rayners Lane,348 Rayners Lane,,Rayners Lane,HA5 5ED,-0.370734017,51.57630601,512999.39,187639.69,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010895,Iceland,Iceland,Iceland,Iceland Burnt Oak,153 Burnt Oak Broadway,,Little Stanmore,HA8 5EJ,-0.270442593,51.60273837,519879.25,190738.75,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
London,1010010896,Iceland,Iceland,Iceland,Iceland Wembley,14-19 Central Square,,Wembley,HA9 7AJ,-0.296381229,51.55222303,518213.84,185078.91,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",3284972.376,25
